ID	Fwy	Dir	District	County	City	State_PM	Abs_PM	Latitude	Longitude	Length	Type	Lanes	Name	User_ID_1	User_ID_2	User_ID_3	User_ID_4
1202166	57	N	12	59	2000	13.5	2.766	33.819435	-117.87605		OR	1	BALL 2	962			
1202170	57	N	12	59	2000	13.5	2.766	33.819435	-117.87605	.3	HV	1	BALL 2	962			
1202172	57	N	12	59	2000	13.56	2.826	33.820297	-117.875999	.26	ML	5	BALL 2	962			
1202178	57	S	12	59	53980	14.65	4.001	33.835983	-117.876191		OR	1	LINCOLN 1	998			
1202184	57	S	12	59	53980	14.65	4.001	33.835983	-117.876191	.215	HV	1	LINCOLN 1	998			
1202186	57	S	12	59	53980	14.65	4.001	33.835983	-117.876191	.215	ML	5	LINCOLN 1	998			
1202193	57	N	12	59	2000	14.7	3.966	33.836695	-117.875951		OR	1	LINCOLN 1	963			
1202197	57	N	12	59	2000	14.7	3.966	33.836695	-117.875951		FR	1	LINCOLN 1	963			
1202199	57	N	12	59	2000	14.7	3.966	33.836695	-117.875951	.25	HV	1	LINCOLN 1	963			
1202201	57	N	12	59	2000	14.73	3.996	33.837126	-117.87595	.25	ML	5	LINCOLN 1	963			
1202207	57	S	12	59	53980	14.83	4.181	33.838577	-117.876186		OR	1	LINCOLN 2	1554			
1202211	57	S	12	59	53980	14.83	4.181	33.838577	-117.876186		FR	1	LINCOLN 2	1554			
1202213	57	S	12	59	53980	14.83	4.181	33.838577	-117.876186	.225	HV	1	LINCOLN 2	1554			
1202215	57	S	12	59	53980	14.83	4.181	33.838577	-117.876186	.225	ML	5	LINCOLN 2	1554			
1202222	57	N	12	59	2000	14.9	4.166	33.839593	-117.875935		OR	1	LINCOLN 2	964			
1202228	57	N	12	59	2000	14.9	4.166	33.839593	-117.875935	.2	HV	1	LINCOLN 2	964			
1202230	57	N	12	59	2000	14.9	4.166	33.839593	-117.875935	.185	ML	5	LINCOLN 2	964			
1202239	57	S	12	59	53980	16.46	5.811	33.862118	-117.87757		OR	1	ORANGETHOR	995			
1202244	57	S	12	59	53980	16.46	5.811	33.862118	-117.87757		FR	1	ORANGETHOR	995			
1202246	57	S	12	59	53980	16.46	5.811	33.862118	-117.87757	.445	HV	1	ORANGETHOR	995			
1202248	57	S	12	59	53980	16.46	5.811	33.862118	-117.87757	.445	ML	5	ORANGETHOR	995			
1202254	57	N	12	59	57526	16.5	5.766	33.862728	-117.877557		OR	1	ORANGETHORPE	967			
1202261	57	N	12	59	57526	16.5	5.766	33.862728	-117.877557	.445	HV	1	ORANGETHORPE	967			
1202263	57	N	12	59	57526	16.5	5.766	33.862728	-117.877557	.445	ML	6	ORANGETHORPE	967			
1202270	57	S	12	59	53980	17.18	6.531	33.872312	-117.880462		OR	1	CHAPMAN 3	994			
1202276	57	S	12	59	53980	17.18	6.531	33.872312	-117.880462	.205	HV	1	CHAPMAN 3	994			
1202278	57	S	12	59	53980	17.18	6.531	33.872312	-117.880462	.205	ML	4	CHAPMAN 3	994			
1202284	57	S	12	59	53980	17.41	6.761	33.87562	-117.880503		OR	1	NUTWOOD	993			
1202288	57	S	12	59	53980	17.41	6.761	33.87562	-117.880503	.5	HV	1	NUTWOOD	993			
1202290	57	S	12	59	53980	17.41	6.761	33.87562	-117.880503	.5	ML	4	NUTWOOD	993			
1202296	57	N	12	59	28000	17.7	6.966	33.879813	-117.880294		OR	1	NUTWOOD	968			
1202302	57	N	12	59	28000	17.7	6.966	33.879813	-117.880294		FR	1	NUTWOOD	968			
1202306	57	N	12	59	28000	17.7	6.966	33.879813	-117.880294	.65	HV	1	NUTWOOD	968			
1202308	57	N	12	59	28000	17.75	7.016	33.880532	-117.88031	.65	ML	5	NUTWOOD	968			
1202314	57	S	12	59	53980	18.18	7.531	33.886705	-117.880716		OR	1	YORBA LI1	992			
1202320	57	S	12	59	53980	18.18	7.531	33.886705	-117.880716	.48	HV	1	YORBA LI1	992			
1202322	57	S	12	59	53980	18.18	7.531	33.886705	-117.880716	.48	ML	5	YORBA LI1	992			
1202329	57	N	12	59	28000	18.3	7.566	33.888435	-117.880484		OR	1	YORBA LI1	969			
1202333	57	N	12	59	28000	18.3	7.566	33.888435	-117.880484		FR	1	YORBA LI1	969			
1202335	57	N	12	59	28000	18.3	7.566	33.888435	-117.880484	.4	HV	1	YORBA LI1	969			
1202337	57	N	12	59	28000	18.3	7.566	33.888435	-117.880484	.37	ML	5	YORBA LI1	969			
1202343	57	S	12	59	53980	18.37	7.721	33.889447	-117.880785		OR	1	YORBA LI2	991			
1202349	57	S	12	59	53980	18.37	7.721	33.889447	-117.880785		FR	1	YORBA LI2	991			
1202351	57	S	12	59	53980	18.37	7.721	33.889447	-117.880785	.335	HV	1	YORBA LI2	991			
1202353	57	S	12	59	53980	18.37	7.721	33.889447	-117.880785	.335	ML	4	YORBA LI2	991			
1202359	57	N	12	59	28000	18.5	7.766	33.891352	-117.880561		OR	1	YORBA LI2	970			
1202363	57	N	12	59	28000	18.5	7.766	33.891352	-117.880561	.275	HV	1	YORBA LI2	970			
1202365	57	N	12	59	28000	18.49	7.756	33.891206	-117.880559	.275	ML	5	YORBA LI2	970			
1202371	57	S	12	59	53980	19.1	8.451	33.900128	-117.881325	.44	HV	1	ROLLING HILLS	2184			
1202373	57	S	12	59	53980	19.1	8.451	33.900128	-117.881325	.44	ML	4	ROLLING HILLS	2184			
1202378	57	N	12	59	28000	19.1	8.366	33.900126	-117.881063	.475	HV	1	ROLLING  HILLS	2184			
1202380	57	N	12	59	28000	19.1	8.366	33.900126	-117.881063	.475	ML	6	ROLLING HILLS	2184			
1202386	57	S	12	59	53980	19.73	9.081	33.90899	-117.883224		OR	1	IMPERIAL1	990			
1202392	57	S	12	59	53980	19.73	9.081	33.90899	-117.883224	.42	HV	1	IMPERIAL 1	990			
1202394	57	S	12	59	53980	19.73	9.081	33.90899	-117.883224	.42	ML	4	IMPERIAL1	990			
1202400	57	N	12	59	28000	19.8	9.066	33.909962	-117.883309		OR	1	IMPERIAL1	971			
1202404	57	N	12	59	28000	19.8	9.066	33.909962	-117.883309		FR	1	IMPERIAL 1	971			
1202406	57	N	12	59	28000	19.8	9.066	33.909962	-117.883309	.45	HV	1	IMPERIAL 1	971			
1202408	57	N	12	59	28000	19.8	9.066	33.909962	-117.883309	.475	ML	5	IMPERIAL1	971			
1202414	57	S	12	59	53980	19.94	9.291	33.91201	-117.883726		OR	1	IMPERIAL2	989			
1202418	57	S	12	59	53980	19.94	9.291	33.91201	-117.883726		FR	1	IMPERIAL 2	989			
1202420	57	S	12	59	53980	19.94	9.291	33.91201	-117.883726	.485	HV	1	IMPERIAL 2	989			
1202422	57	S	12	59	53980	19.94	9.291	33.91201	-117.883726	.485	ML	4	IMPERIAL2	989			
1202428	57	N	12	59	8100	20	9.266	33.912859	-117.883163		OR	1	IMPERIAL2	972			
1202434	57	N	12	59	8100	20	9.266	33.912859	-117.883163	.68	HV	1	IMPERIAL 2	972			
1202436	57	N	12	59	8100	20.05	9.316	33.913565	-117.882887	.68	ML	6	IMPERIAL2	972			
1202442	57	S	12	59	53980	20.7	10.051	33.92289	-117.880298		OR	1	LAMBERT	988			
1202447	57	S	12	59	53980	20.7	10.051	33.92289	-117.880298		FR	1	LAMBERT	988			
1202449	57	S	12	59	53980	20.7	10.051	33.92289	-117.880298	1.06	HV	1	LAMBERT	988			
1202451	57	S	12	59	53980	20.7	10.051	33.92289	-117.880298	1.06	ML	4	LAMBERT	988			
1202457	57	N	12	59	8100	21.1	10.366	33.928813	-117.879984		OR	1	LAMBERT	973			
1202464	57	N	12	59	8100	21.16	10.426	33.929701	-117.879881	.975	ML	4	LAMBERT	973			
1202470	57	S	12	59		22	11.351	33.940956	-117.875322		OR	1	TONNER	987			
1202475	57	S	12	59		22.06	11.411	33.94149	-117.874675	1.269	ML	4	TONNER	987			
1202513	605	S	12	59	70686	R1.26	1.669	33.80104	-118.083136		OR	1	KATELLA 1	449			
1202518	605	S	12	59	70686	R1.26	1.669	33.80104	-118.083136		FR	1	KATELLA 1	449			
1202520	605	S	12	59	70686	R1.26	1.669	33.80104	-118.083136		CD	1	KATELLA 1	449			
1202522	605	S	12	59	70686	R1.26	1.669	33.80104	-118.083136	.195	ML	4	KATELLA 1	449			
1202527	605	N	12	59	70686	R1.26	1.669	33.80097	-118.082822	.511	ML	4	KATELLA 1	449			
1202533	605	S	12	59	70686	R1.49	1.899	33.804047	-118.081675		OR	1	KATELLA 2	448			
1202537	605	S	12	59	70686	R1.49	1.899	33.804047	-118.081675	.316	ML	4	KATELLA 2	448			
1202560	22	W	12	59	29000	R1	2.457	33.774521	-118.036302		OR	1	VALLEY V2	1504			
1202564	22	W	12	59	29000	R1	2.457	33.774521	-118.036302	.26	ML	2	VALLEY V2	1504			
1202569	22	W	12	59		R.89	2.347	33.774686	-118.038174		OR	1	VALLEY V1	913			
1202574	22	W	12	59		R.89	2.347	33.774686	-118.038174	.395	ML	3	VALLEY V1	913			
1202585	22	E	12	59	29000	R1.08	2.537	33.774261	-118.034947		OR	1	VALLEY V2	882			
1202590	22	E	12	59	29000	R1.08	2.537	33.774261	-118.034947	.6	ML	3	VALLEY V2	882			
1202595	22	E	12	59	29000	R1.75	3.207	33.774214	-118.023344	.165	ML	3	SPRINGDALE CENSUS	2220			
1202599	22	W	12	59	29000	R1.75	3.207	33.77439	-118.023337	.165	ML	4	SPRINGDALE CENSUS	2220			
1202604	22	W	12	59	29000	R2.49	3.947	33.774652	-118.010501		OR	1	KNOTT 1	912			
1202610	22	W	12	59	29000	R2.49	3.947	33.774652	-118.010501	.32	ML	3	KNOTT 1	912			
1202614	22	E	12	59	29000	R2.49	3.947	33.774494	-118.010537	.32	ML	3	KNOTT 1	912			
1202618	22	E	12	59	29000	R2.49	3.947	33.774494	-118.010537		FR	1	KNOTT 1	912			
1202621	22	E	12	59	84550	R2.88	4.337	33.772807	-118.004149		OR	1	KNOTT 2	883			
1202627	22	E	12	59	84550	R2.88	4.337	33.772807	-118.004149	.365	ML	3	KNOTT 2	883			
1202631	22	W	12	59	84550	R2.88	4.337	33.772939	-118.004084	.37	ML	3	KNOTT 2	883			
1202635	22	W	12	59	84550	R2.88	4.337	33.772939	-118.004084		FR	1	KNOTT 2	883			
1202638	22	E	12	59	84550	R3.44	4.897	33.771171	-117.994688		OR	1	BEACH 1	884			
1202644	22	E	12	59	84550	R3.44	4.897	33.771171	-117.994688		FR	2	BEACH 1	884			
1202648	22	E	12	59	84550	R3.44	4.897	33.771171	-117.994688	.425	ML	3	BEACH 1	884			
1202653	22	W	12	59	84550	R3.45	4.907	33.771348	-117.994525		OR	1	BEACH 1	911			
1202663	22	W	12	59	84550	R3.45	4.907	33.771348	-117.994525	.425	ML	3	BEACH 1	911			
1202668	22	W	12	59	29000	R3.73	5.187	33.771057	-117.989817		OR	1	BEACH2	910			
1202672	22	W	12	59	29000	R3.73	5.187	33.771057	-117.989817		FR	2	BEACH2	910			
1202676	22	W	12	59	29000	R3.73	5.187	33.771057	-117.989817	.29	ML	3	BEACH 2	910			
1202681	22	E	12	59	29000	R3.73	5.187	33.770894	-117.989845		OR	1	BEACH 2	885			
1202691	22	E	12	59	29000	R3.73	5.187	33.770894	-117.989845	.295	ML	3	BEACH 2	885			
1202696	22	W	12	59	29000	R4.6	6.057	33.767155	-117.976011		OR	1	MAGNOLIA1	909			
1202701	22	W	12	59	29000	R4.6	6.057	33.767155	-117.976011	.325	ML	4	MAGNOLIA1	909			
1202705	22	E	12	59	29000	R4.6	6.057	33.767032	-117.976135	.325	ML	4	MAGNOLIA1	909			
1202710	22	E	12	59	29000	R4.99	6.447	33.765717	-117.969658		OR	1	MAGNOLIA2	886			
1202716	22	E	12	59	29000	R4.99	6.447	33.765717	-117.969658		FR	1	MAGNOLIA 2	886			
1202720	22	E	12	59	29000	R4.99	6.447	33.765717	-117.969658	.515	ML	4	MAGNOLIA2	886			
1202724	22	W	12	59	29000	R4.99	6.447	33.765877	-117.96964	.485	ML	4	MAGNOLIA2	886			
1202728	22	W	12	59	29000	R4.99	6.447	33.765877	-117.96964		FR	1	MAGNOLIA2	886			
1202732	22	W	12	59	29000	R5.57	7.027	33.765954	-117.959407		OR	1	BROOKHUR1	908			
1202736	22	W	12	59	29000	R5.57	7.027	33.765954	-117.959407		FR	2	BROOKHUR 1	908			
1202738	22	W	12	59	29000	R5.57	7.027	33.765954	-117.959407	.39	ML	4	BROOKHUR1	908			
1202742	22	E	12	59	29000	R5.63	7.087	33.765808	-117.958333	.39	ML	4	BROOKHUR1	908			
1202747	22	E	12	59	29000	R5.77	7.227	33.765809	-117.955835		OR	1	BROOKHUR2	887			
1202751	22	E	12	59	29000	R5.77	7.227	33.765809	-117.955835		FR	2	BROOKHUR 2	887			
1202753	22	E	12	59	29000	R5.77	7.227	33.765809	-117.955835	.21	ML	4	BROOKHUR2	887			
1202758	22	W	12	59	29000	R6.94	8.397	33.766144	-117.935768		OR	1	EUCLID	907			
1202764	22	W	12	59	29000	R6.94	8.397	33.766144	-117.935768		FR	1	EUCLID	907			
1202766	22	W	12	59	29000	R6.94	8.397	33.766144	-117.935768	.34	ML	4	EUCLID	907			
1202771	22	E	12	59	29000	R6.94	8.397	33.765995	-117.935763		OR	1	EUCLID	888			
1202779	22	E	12	59	29000	R6.94	8.397	33.765995	-117.935763	.34	ML	4	EUCLID	888			
1202785	22	E	12	59	29000	R7.29	8.747	33.766038	-117.929691	.18	ML	4	NEWHOPE	2223			
1202789	22	W	12	59	29000	R7.29	8.747	33.766181	-117.929696	.18	ML	4	NEWHOPE	2223			
1202795	22	W	12	59	29000	R7.72	9.177	33.767174	-117.922445		OR	1	HARBOR 1	906			
1202801	22	E	12	59	29000	R7.72	9.177	33.76705	-117.922361		FR	1	HARBOR 1	5051			
1202803	22	W	12	59	29000	R7.72	9.177	33.767174	-117.922445	.315	ML	5	HARBOR 1	906			
1202808	22	W	12	59	29000	R7.93	9.387	33.768341	-117.919037		OR	1	HARBOR 2	905			
1202812	22	W	12	59	29000	R7.93	9.387	33.768341	-117.919037		FR	1	HARBOR 2	905			
1202814	22	W	12	59	29000	R7.93	9.387	33.768341	-117.919037	.29	ML	4	HARBOR 2	905			
1202819	22	E	12	59	29000	R8.02	9.477	33.768707	-117.917517		OR	1	HARBOR 2	889			
1202825	22	E	12	59	29000	R8.02	9.477	33.768707	-117.917517		FR	1	HARBOR 2	889			
1202827	22	E	12	59	29000	R8.02	9.477	33.768707	-117.917517	.29	ML	4	HARBOR 2	889			
1202832	22	W	12	59	29000	R8.68	10.137	33.773193	-117.907475		OR	1	GARDEN G1	904			
1202838	22	E	12	59	29000	R8.68	10.137	33.773077	-117.907372		FR	1	GARDEN G1	904			
1202840	22	W	12	59	29000	R8.68	10.137	33.773193	-117.907475	.37	ML	4	GARDEN G1	904			
1202844	22	E	12	59	29000	R8.68	10.137	33.773077	-117.907372	.37	ML	4	GARDEN G1	904			
1202849	22	E	12	59	29000	R9.04	10.497	33.775838	-117.901985		OR	1	GARDEN GROVE 2	890			
1202853	22	W	12	59	29000	R9.04	10.497	33.775964	-117.902076		FR	2	GARDEN G2	890			
1202855	22	E	12	59	29000	R9.04	10.497	33.775838	-117.901985	.38	ML	4	GARDEN G2	890			
1202859	22	W	12	59	29000	R9.04	10.497	33.775964	-117.902076	.38	ML	4	GARDEN G2	890			
1202864	22	W	12	59	53980	R9.69	11.251	33.779085	-117.889576		OR	1	CITY DRIVE	903			
1202870	22	W	12	59	53980	R9.69	11.251	33.779085	-117.889576		FR	2	CITY DRIVE	903			
1202872	22	W	12	59	53980	R9.69	11.251	33.779085	-117.889576	.282	ML	3	CITY DRIVE	903			
1202878	22	E	12	59	53980	R9.7	11.261	33.778925	-117.889394		OR	1	THE CITY DRIVE	891			
1202883	22	E	12	59	53980	R9.7	11.261	33.778925	-117.889394		FR	1	THE CITY DRIVE	891			
1202885	22	E	12	59	53980	R9.7	11.261	33.778925	-117.889394	.282	ML	2	THE CITY DRIVE	891			
1202890	22	W	12	59	53980	R9.9	11.461	33.779058	-117.886182		FF	3	S57&5 to W22	2341			
1202893	22	E	12	59	69000	R10.13	11.691	33.778903	-117.882341		OR	1	BRISTOL	892			
1202898	22	E	12	59	69000	R10.13	11.691	33.778903	-117.882341		FR	2	BRISTOL	892			
1202901	22	E	12	59	69000	R10.13	11.691	33.778903	-117.882341	.315	ML	2	BRISTOL	892			
1202906	22	W	12	59	69000	R10.14	11.701	33.779081	-117.882183		OR	1	BRISTOL	901			
1202910	5	S	12	59		34	106.188	33.778694	-117.876548		FR	3	5N&S La Veta	901			
1202912	22	W	12	59	69000	R10.14	11.701	33.779081	-117.882183	.315	ML	3	BRISTOL	901			
1202917	22	W	12	59	53980	R10.71	12.271	33.778461	-117.872394	.35	ML	3	E OF 5	2340			
1202921	22	E	12	59	53980	R10.71	12.271	33.77834	-117.872382	.36	ML	2	E OF 5	2340			
1202925	22	E	12	59	53980	R10.71	12.271	33.77834	-117.872382		FF	2	S5/S57 TO E22	2340			
1202929	22	W	12	59	53980	R10.53	12.091	33.779039	-117.875662	.285	ML	3	W OF 5	2338			
1202931	22	W	12	59	53980	R11.23	12.791	33.778348	-117.863135		OR	1	MAIN	899			
1202936	22	W	12	59	53980	R11.23	12.791	33.778348	-117.863135		FR	2	MAIN	899			
1202938	22	W	12	59	53980	R11.23	12.791	33.778348	-117.863135	.485	ML	3	MAIN	899			
1202943	22	E	12	59	53980	R11.25	12.811	33.778206	-117.862808		OR	1	MAIN	894			
1202947	22	E	12	59	53980	R11.25	12.811	33.778206	-117.862808		FR	3	MAIN	894			
1202949	22	E	12	59	53980	R11.25	12.811	33.778206	-117.862808	.485	ML	3	MAIN	894			
1202954	22	W	12	59	53980	R11.68	13.241	33.776676	-117.855696		OR	1	GLASSELL1	898			
1202960	22	W	12	59	53980	R11.68	13.241	33.776676	-117.855696	.39	ML	3	GLASSELL1	898			
1202964	22	E	12	59	53980	R11.68	13.241	33.776567	-117.855753	.38	ML	3	GLASSELL1	898			
1202968	22	E	12	59	53980	R11.68	13.241	33.776567	-117.855753		FR	1	GLASSELL1	898			
1202971	22	E	12	59	53980	R12.01	13.571	33.77516	-117.850292		OR	1	GLASSELL2	895			
1202977	22	E	12	59	53980	R12.01	13.571	33.77516	-117.850292	.285	ML	4	GLASSELL2	895			
1202981	22	W	12	59	53980	R12.01	13.571	33.775279	-117.850279	.285	ML	3	GLASSELL2	895			
1202985	22	W	12	59	53980	R12.01	13.571	33.775279	-117.850279		FR	2	GLASSELL2	895			
1202988	22	W	12	59	53980	R12.7	14.261	33.776862	-117.838554		OR	1	TUSTIN	897			
1202993	22	W	12	59	53980	R12.7	14.261	33.776862	-117.838554	.689	ML	4	TUSTIN	897			
1203009	55	S	12	59	16532	R2.77	2.77	33.651901	-117.908673		OR	1	VICTORIA1	1824			
1203014	55	N	12	59	16532	R2.7	2.7	33.650995	-117.909275		FR	1	VICTORIA1	1824			
1203016	55	S	12	59	16532	R2.77	2.77	33.651901	-117.908673	2.65	ML	3	VICTORIA1	1824			
1203021	55	N	12	59	16532	R2.77	2.77	33.651784	-117.908497	2.65	ML	4	VICTORIA1	1824			
1203027	55	N	12	59	16532	R3.091	3.091	33.655481	-117.905044		OR	1	VICTORIA2	1806			
1203032	55	S	12	59	16532	R3.07	3.07	33.655366	-117.905456		FR	2	VICTORIA2	1806			
1203035	55	N	12	59	16532	R3.07	3.07	33.655235	-117.905264	.41	ML	4	VICTORIA2	1806			
1203040	55	S	12	59	16532	R3.07	3.07	33.655366	-117.905456	.41	ML	4	VICTORIA2	1806			
1203045	55	S	12	59	16532	R3.59	3.59	33.661183	-117.899681		OR	1	FAIR 1	1805			
1203050	55	S	12	59	16532	R3.59	3.59	33.661183	-117.899681	.45	ML	4	FAIR 1	1805			
1203055	55	N	12	59	16532	R3.59	3.59	33.661052	-117.899494		FR	1	FAIR 1	1805			
1203057	55	N	12	59	16532	R3.59	3.59	33.661052	-117.899494	.45	ML	4	FAIR 1	1805			
1203063	55	N	12	59	16532	R3.97	3.97	33.665298	-117.895303		OR	1	FAIR 2	1804			
1203068	55	S	12	59	16532	R3.96	3.96	33.66532	-117.895602		FR	2	FAIR 2	1804			
1203071	55	N	12	59	16532	R3.97	3.97	33.665298	-117.895303	.495	ML	4	FAIR 2	1804			
1203076	55	S	12	59	16532	R3.97	3.97	33.665433	-117.895493	.495	ML	4	FAIR 2	1804			
1203082	55	N	12	59	16532	R4.58	4.58	33.671785	-117.888101	.365	ML	4	BRISTOL	2501			
1203084	55	S	12	59	16532	R4.7	4.7	33.673112	-117.88678	.24	ML	3	BAKER 1	952			
1203086	55	N	12	59	16532	R5.87	5.87	33.685939	-117.873498		OR	1	PA. ON TO N 55	916			
1203088	55	S	12	59	16532	R5.8	5.8	33.685224	-117.874399		FF	1	N405 to S55	916			
1203090	55	N	12	59	16532	R5.87	5.87	33.685939	-117.873498	.159	ML	3	PAULARINO 2	916			
1203095	55	S	12	59	16532	R5.87	5.87	33.686016	-117.873635	.42	ML	3	PAULARINO 2	916			
1203104	55	S	12	59	69000	R6.88	6.88	33.697495	-117.862677		OR	1	MACARTHU1	950			
1203108	55	S	12	59	69000	R6.88	6.88	33.697495	-117.862677	.34	HV	2	MACARTHU1	950			
1203110	55	S	12	59	69000	R6.88	6.88	33.697495	-117.862677	.34	ML	4	MACARTHU1	950			
1203116	55	N	12	59	69000	R6.94	6.94	33.698026	-117.861831		OR	1	MACARTHU1	919			
1203120	55	N	12	59	69000	R6.94	6.94	33.698026	-117.861831		FR	2	MACARTHU1	919			
1203122	55	N	12	59	69000	R6.94	6.94	33.698026	-117.861831	.405	HV	2	MACARTHU1	919			
1203124	55	N	12	59	69000	R6.94	6.94	33.698026	-117.861831	.375	ML	4	MACARTHU1	919			
1203130	55	S	12	59	69000	R7.03	7.03	33.699146	-117.861041		OR	1	MACARTHU2	949			
1203134	55	S	12	59	69000	R7.03	7.03	33.699146	-117.861041	.37	HV	2	MACARTHU2	949			
1203136	55	S	12	59	69000	R7.03	7.03	33.699146	-117.861041	.37	ML	4	MACARTHU2	949			
1203141	55	N	12	59	69000	R7.16	7.16	33.70056	-117.8595		OR	1	MACARTHU2	920			
1203146	55	N	12	59	69000	R7.16	7.16	33.70056	-117.8595	.455	HV	1	MACARTHU2	920			
1203148	55	N	12	59	69000	R7.1	7.1	33.699873	-117.860155	.455	ML	4	MACARTHU2	920			
1203154	55	S	12	59	69000	R7.62	7.62	33.705879	-117.854598		OR	1	DYER 1	948			
1203159	55	S	12	59	69000	R7.62	7.62	33.705879	-117.854598	.545	HV	1	DYER 1	948			
1203166	55	N	12	59	69000	R7.85	7.85	33.708364	-117.85183		OR	1	DYER 1	921			
1203170	55	N	12	59	69000	R7.85	7.85	33.708364	-117.85183	.48	HV	1	DYER 1	921			
1203172	55	N	12	59	69000	R7.85	7.85	33.708364	-117.85183	.51	ML	4	DYER 1	921			
1203177	55	N	12	59	69000	R8.12	8.12	33.711314	-117.848847		OR	1	DYER 2	922			
1203182	55	N	12	59	69000	R8.12	8.12	33.711314	-117.848847	.375	HV	1	DYER 2	922			
1203184	55	N	12	59	69000	R8.12	8.12	33.711314	-117.848847	.375	ML	4	DYER 2	922			
1203188	55	S	12	59	69000	R8.12	8.12	33.711451	-117.849099	.49	ML	5	DYER 2	922			
1203193	55	S	12	59	69000	R8.12	8.12	33.711451	-117.849099		FR	1	DYER 2	922			
1203197	55	S	12	59	69000	R9.19	9.19	33.723387	-117.837265		OR	1	EDINGER 1	947			
1203202	55	S	12	59	69000	R9.19	9.19	33.723387	-117.837265		FR	1	EDINGER 1	947			
1203204	55	S	12	59	69000	R9.19	9.19	33.723387	-117.837265	.7	HV	1	EDINGER 1	947			
1203206	55	S	12	59	69000	R9.19	9.19	33.723387	-117.837265	.62	ML	4	EDINGER 1	947			
1203212	55	N	12	59	69000	R9.41	9.41	33.726049	-117.83503		OR	1	EDINGER 2	923			
1203217	55	N	12	59	69000	R9.41	9.41	33.726049	-117.83503		FR	1	EDINGER 2	923			
1203219	55	N	12	59	69000	R9.41	9.41	33.726049	-117.83503	.7	HV	1	EDINGER 2	923			
1203221	55	N	12	59	69000	R9.41	9.41	33.726049	-117.83503	.62	ML	4	EDINGER 2	923			
1203227	55	S	12	59	80854	R10	10	33.734422	-117.83402		OR	1	MCFADDEN	946			
1203232	55	S	12	59	80854	R10	10	33.734422	-117.83402		FR	2	MCFADDEN	946			
1203237	55	S	12	59	80854	R10	10	33.734422	-117.83402	.596	HV	1	MCFADDEN	946			
1203239	55	S	12	59	69000	R9.84	9.84	33.73212	-117.833996	.596	ML	4	MCFADDEN	946			
1203245	55	N	12	59	80854	R10	10	33.734423	-117.833528		OR	1	MCFADDEN	924			
1203250	55	N	12	59	80854	R10	10	33.734423	-117.833528		FR	1	MCFADDEN	924			
1203252	55	N	12	59	80854	R10	10	33.734423	-117.833528	.386	HV	1	MCFADDEN	924			
1203254	55	N	12	59	69000	R9.84	9.84	33.732101	-117.833555	.386	ML	5	MCFADDEN	924			
1203262	55	N	12	59	80854	10.4	10.382	33.739982	-117.83368		FF	1	N55 to S5	2344			
1203264	55	S	12	59	80854	10.4	10.382	33.739982	-117.833908	.241	HV	1	S OF 5	2344			
1203266	55	S	12	59	80854	10.4	10.382	33.739982	-117.833908	.321	ML	4	S OF 5	2344			
1203271	55	S	12	59	80854	10.5	10.482	33.741429	-117.833876	.61	ML	3	N OF 5	2348			
1203280	55	S	12	59	80854	10.84	10.822	33.746251	-117.83311		FR	2	FOURTH 2	927			
1203294	55	N	12	59		11.1	11.082	33.749859	-117.831768		OR	1	FOURTH 2	927			
1203299	55	N	12	59		11.1	11.082	33.749859	-117.831768		FR	2	FOURTH 2	927			
1203301	55	N	12	59		11.1	11.082	33.749859	-117.831768	.62	HV	1	FOURTH 2	927			
1203303	55	N	12	59		11.1	11.082	33.749859	-117.831768	.62	ML	4	FOURTH 2	927			
1203308	55	S	12	59	69000	11.62	11.602	33.75738	-117.831392		OR	1	17TH 1	942			
1203313	55	S	12	59	69000	11.62	11.602	33.75738	-117.831392		FR	1	17 TH 1	942			
1203315	55	S	12	59	69000	11.62	11.602	33.75738	-117.831392	.9	HV	1	17 TH 1	942			
1203317	55	S	12	59	69000	11.62	11.602	33.75738	-117.831392	.9	ML	4	17TH 1	942			
1203322	55	N	12	59	69000	11.74	11.722	33.759105	-117.830994		OR	1	17TH 1	928			
1203327	55	N	12	59	69000	11.74	11.722	33.759105	-117.830994		FR	2	17 TH 1	928			
1203329	55	N	12	59	69000	11.74	11.722	33.759105	-117.830994	.45	HV	1	17 TH 1	928			
1203331	55	N	12	59	69000	11.74	11.722	33.759105	-117.830994	.45	ML	4	17TH 1	928			
1203336	55	N	12	59	69000	12	11.982	33.762898	-117.830834		OR	1	17TH 2	929			
1203340	55	N	12	59	69000	12	11.982	33.762898	-117.830834	.28	HV	1	17TH 2	929			
1203342	55	N	12	59	69000	12	11.982	33.762898	-117.830834	.28	ML	4	17TH 2	929			
1203351	55	S	12	59	53980	13.51	13.492	33.784755	-117.831128		OR	1	CHAPMAN 1	940			
1203359	55	S	12	59	53980	13.51	13.492	33.784755	-117.831128	.525	HV	1	CHAPMAN 1	940			
1203361	55	S	12	59	53980	13.51	13.492	33.784755	-117.831128	.525	ML	5	CHAPMAN 1	940			
1203379	55	S	12	59	53980	13.75	13.732	33.788212	-117.831081		OR	1	CHAPMAN 2	939			
1203383	55	S	12	59	53980	13.75	13.732	33.788212	-117.831081		FR	1	CHAPMAN 2	939			
1203385	55	S	12	59	53980	13.75	13.732	33.788212	-117.831081	.445	HV	1	CHAPMAN 2	939			
